flux	loglam	ivar	and_mask	or_mask	wdisp	sky	model
226.96257	3.779	0.07406425	0	0	0.8682049	5.623289	229.28351
227.46912	3.7791	0.07485204	0	0	0.87058103	5.633991	229.44629
221.505	3.7792	0.07722122	0	0	0.86942846	5.4886985	228.43132
225.18811	3.7793	0.07625366	0	0	0.8701412	5.1612654	227.64844
221.39452	3.7794	0.07768716	0	0	0.86908656	5.1870346	227.53174
222.57098	3.7795	0.07740413	0	0	0.86731464	5.360499	228.77846
222.9021	3.7796	0.07643419	0	0	0.86710054	5.4102173	228.37631
224.27893	3.7797	0.0767304	0	0	0.86622936	5.387517	226.87268
223.53345	3.7798	0.0762927	0	0	0.86772805	5.5091524	226.73431
223.9354	3.7799	0.076272	0	0	0.8679094	5.537587	228.08449
227.15302	3.78	0.07505504	0	0	0.86817175	5.585216	227.97983
222.93394	3.7801	0.07622512	0	0	0.8707393	5.552526	227.5999
227.46417	3.7802	0.07392301	0	0	0.86897975	5.494704	227.74489
228.33849	3.7803	0.07231407	0	0	0.8670077	5.6728277	228.94617
226.26036	3.7804	0.07370488	0	0	0.8711693	5.7952223	229.15155
223.16354	3.7805	0.07495213	0	0	0.872312	5.4885654	227.55338
226.76236	3.7806	0.07310481	0	0	0.87145835	5.7052097	227.03015
224.50572	3.7807	0.07361535	0	0	0.8712162	6.1508512	228.53902
221.22762	3.7808	0.07517231	0	0	0.8735035	5.9143705	229.56435
223.30579	3.7809	0.07391727	0	0	0.8745289	5.3899455	228.77919
226.06271	3.781	0.072342165	0	0	0.87501687	5.348355	227.57353
226.22615	3.7811	0.071860135	0	0	0.8765925	5.35204	227.59514
226.2361	3.7812	0.07086289	0	0	0.87880665	5.2394924	228.13383
225.20047	3.7813	0.07180281	0	0	0.8790074	5.2185674	226.78564
222.91675	3.7814	0.07139073	0	0	0.8818511	5.0023904	226.92241
223.93114	3.7815	0.07094689	0	0	0.88085455	4.9970064	226.49156
227.1605	3.7816	0.06890691	0	0	0.88215905	5.199295	226.18753
224.99359	3.7817	0.0699449	0	0	0.88285667	4.9758368	226.96281
221.341	3.7818	0.071395285	0	0	0.8823501	4.839736	226.98859
220.11336	3.7819	0.07095402	0	0	0.88025784	5.1909895	226.785
220.67592	3.782	0.07061738	0	0	0.88105834	5.312298	225.17018
223.4255	3.7821	0.06933084	0	0	0.88371396	4.9827	225.46948
221.95108	3.7822	0.06993006	0	0	0.88380384	5.0278225	227.13834
221.31396	3.7823	0.068820685	0	0	0.88732016	5.12435	227.37137
223.32806	3.7824	0.068490684	0	0	0.8880671	5.0335855	225.74873
224.06306	3.7825	0.06710002	0	0	0.89038104	5.1622567	225.4077
222.22577	3.7826	0.06743589	0	0	0.89267755	5.28782	224.34143
223.23346	3.7827	0.06679141	0	0	0.89456284	5.1004195	224.09415
225.5803	3.7828	0.065676674	0	0	0.8933602	4.953799	225.21593
219.26921	3.7829	0.06775352	0	0	0.8965329	4.8352985	226.40073
220.82974	3.783	0.066975564	0	0	0.89548403	4.954982	226.22885
220.96562	3.7831	0.06611986	0	0	0.8956387	5.1854053	225.87144
222.12677	3.7832	0.06464774	0	0	0.8944735	5.264174	224.8399
220.23816	3.7833	0.06546933	0	0	0.8981695	5.025245	225.11342
222.36115	3.7834	0.06471896	0	0	0.9005858	4.7417574	224.63234
221.83382	3.7835	0.06464864	0	0	0.9023982	4.6499276	222.76003
220.70529	3.7836	0.06454294	0	0	0.9028735	4.724538	223.47324
219.29185	3.7837	0.06487539	0	0	0.905451	4.812252	223.87553
219.50247	3.7838	0.064423494	0	0	0.9067673	4.7038198	223.47339
220.7325	3.7839	0.06312997	0	0	0.9048546	4.551446	223.63821
221.03313	3.784	0.061975874	0	0	0.9060643	4.71976	223.7534
223.66576	3.7841	0.0605342	0	0	0.9056099	4.719955	223.36102
219.29897	3.7842	0.061737467	0	0	0.9086686	4.626604	223.74562
221.61122	3.7843	0.060516197	0	0	0.91049	4.679797	223.63902
222.08589	3.7844	0.060233846	0	0	0.9123094	4.577226	223.26721
221.24886	3.7845	0.06029228	0	0	0.9138898	4.5039473	224.1925
220.27272	3.7846	0.05994336	0	0	0.9144287	4.718095	224.4457
224.06186	3.7847	0.058746133	0	0	0.915799	4.7344737	223.33133
220.8619	3.7848	0.059296165	0	0	0.9171234	4.6225123	224.36296
219.71288	3.7849	0.060055256	0	0	0.9171148	4.607972	225.7827
218.691	3.785	0.059633706	0	0	0.9191204	4.7131257	224.72144
218.27211	3.7851	0.060042556	0	0	0.9185573	4.7918468	223.72646
218.85823	3.7852	0.059201058	0	0	0.91867113	4.8144765	221.7745
217.07704	3.7853	0.05986242	0	0	0.9199311	4.921327	219.40541
219.23715	3.7854	0.058406506	0	0	0.9196413	4.955826	221.39256
220.1579	3.7855	0.05816992	0	0	0.9196836	4.964127	222.01375
220.61807	3.7856	0.057298	0	0	0.91916317	4.9959574	220.5435
219.10954	3.7857	0.057771426	0	0	0.91903085	4.993221	219.34653
215.76059	3.7858	0.058970824	0	0	0.92123026	4.9357843	220.04654
217.67455	3.7859	0.05899016	0	0	0.9221126	4.811255	221.47835
211.84395	3.786	0.060431942	0	0	0.9223777	4.4701295	220.70184
215.27663	3.7861	0.059278164	0	0	0.92236835	4.7149053	219.36137
218.01732	3.7862	0.057663213	0	0	0.9231693	4.830955	218.75868
218.51208	3.7863	0.05733187	0	0	0.92243475	4.7805786	218.9758
217.73354	3.7864	0.057134163	0	0	0.92293495	4.826755	219.52623
217.05676	3.7865	0.057548095	0	0	0.9231328	4.9270296	219.71797
216.62053	3.7866	0.05779207	0	0	0.923471	4.858509	218.96306
213.86003	3.7867	0.058498975	0	0	0.9240468	4.8404365	217.69098
215.35535	3.7868	0.057888217	0	0	0.92370534	4.724763	218.9598
217.44603	3.7869	0.056486394	0	0	0.92310774	4.5320663	220.20387
216.41553	3.787	0.05684932	0	0	0.92355746	4.398449	220.39948
216.98985	3.7871	0.056636464	0	0	0.92436266	4.4634314	220.36447
218.32411	3.7872	0.05585682	0	0	0.9243849	4.214149	219.95041
215.81168	3.7873	0.05620856	0	0	0.9243528	4.513255	217.25758
219.94469	3.7874	0.05489187	0	0	0.9255322	4.3754034	218.12901
219.0883	3.7875	0.05479175	0	0	0.9259688	4.4537153	218.83154
216.10806	3.7876	0.055575304	0	0	0.92610353	4.397102	216.56047
217.1991	3.7877	0.05503817	0	0	0.9261687	4.0921817	213.72603
216.8207	3.7878	0.05513527	0	0	0.92643493	4.03418	215.12401
215.00285	3.7879	0.05562148	0	0	0.9274332	4.5636077	217.49585
217.00407	3.788	0.054522436	0	0	0.92765397	5.3630757	216.36104
215.7729	3.7881	0.054884836	0	0	0.9277597	5.795317	216.69228
212.63377	3.7882	0.055578962	0	0	0.9288889	6.0447984	218.59517
214.89307	3.7883	0.054861423	0	0	0.9291287	5.7546773	218.4332
212.77255	3.7884	0.05507534	0	0	0.9295366	5.9531317	216.02509
213.24895	3.7885	0.054537132	0	0	0.93012303	6.5561957	216.87242
213.47888	3.7886	0.054024026	0	0	0.9307996	6.326489	217.58156
218.63858	3.7887	0.051694978	0	0	0.931244	5.5381994	218.06004
216.78128	3.7888	0.05245524	0	0	0.9319896	4.66417	217.85849
214.88382	3.7889	0.052659765	0	0	0.9325925	4.682466	216.44765
217.2828	3.789	0.051666904	0	0	0.9333299	4.853585	215.44171
217.61555	3.7891	0.051353544	0	0	0.93400365	5.2625775	217.6493
212.36795	3.7892	0.05333039	0	0	0.9338242	5.8760533	217.28415
209.89435	3.7893	0.05358811	0	0	0.9336443	6.0477257	214.23563
216.4344	3.7894	0.05187384	0	0	0.9334641	5.7117147	213.00165
217.04811	3.7895	0.05114088	0	0	0.93328345	5.2350955	215.10477
212.76663	3.7896	0.053074006	0	0	0.93310237	5.291126	215.99269
214.51775	3.7897	0.052347407	0	0	0.9329216	6.0075893	216.89055
209.89665	3.7898	0.05407937	0	0	0.9327401	6.507878	216.02887
210.20981	3.7899	0.054036185	0	0	0.93255794	5.8139644	214.2575
211.50667	3.79	0.053597096	0	0	0.9323759	4.7817764	214.45021
213.21014	3.7901	0.05295106	0	0	0.9321934	4.351292	216.95036
212.33257	3.7902	0.053049672	0	0	0.9320106	4.9089775	217.70508
210.86203	3.7903	0.053537276	0	0	0.9318277	6.093829	216.72487
213.34227	3.7904	0.052769296	0	0	0.9316445	7.1192427	215.68175
212.83492	3.7905	0.05308032	0	0	0.931461	6.804227	215.83401
210.02628	3.7906	0.054073688	0	0	0.93127704	5.6428533	216.90445
210.31328	3.7907	0.054223374	0	0	0.9310926	5.086519	216.90636
211.28975	3.7908	0.05360271	0	0	0.930908	5.4370766	214.56842
212.44925	3.7909	0.053092424	0	0	0.93072325	5.3259854	215.33054
216.26665	3.791	0.05182318	0	0	0.9305382	4.421174	215.3605
212.56262	3.7911	0.053150456	0	0	0.9303527	4.1156654	214.33836
213.71004	3.7912	0.05287186	0	0	0.9301667	4.160678	214.72862
217.09293	3.7913	0.051512625	0	0	0.9299805	4.6688433	215.77792
212.13979	3.7914	0.053112894	0	0	0.92979425	4.7276993	213.15083
216.58548	3.7915	0.051716216	0	0	0.9296076	4.6397076	213.70357
210.6501	3.7916	0.05374637	0	0	0.9294208	4.541763	213.92125
212.33347	3.7917	0.053389926	0	0	0.9292334	4.365543	214.81842
211.59015	3.7918	0.053775217	0	0	0.92904586	4.8023677	215.69533
209.35915	3.7919	0.054485112	0	0	0.9288578	4.955415	214.91457
209.56396	3.792	0.054738026	0	0	0.9286696	4.8733296	213.27008
210.89577	3.7921	0.054294717	0	0	0.9284811	4.749689	212.37473
211.586	3.7922	0.05395069	0	0	0.92829233	4.318588	213.06708
210.20215	3.7923	0.05460295	0	0	0.9281032	4.26611	213.49644
210.16698	3.7924	0.054591503	0	0	0.92791396	4.178217	213.17024
211.84093	3.7925	0.054256428	0	0	0.9277243	4.556915	212.92389
208.15633	3.7926	0.055457577	0	0	0.9275344	6.2191477	213.3887
209.32574	3.7927	0.055134594	0	0	0.92734414	6.949345	214.36868
210.14523	3.7928	0.05467918	0	0	0.9271534	5.858792	212.76167
208.78743	3.7929	0.055428434	0	0	0.9269626	4.6660886	212.80002
209.69447	3.793	0.055125866	0	0	0.92677134	4.3690996	213.41516
208.33926	3.7931	0.055841833	0	0	0.92658013	4.3141313	212.3836
209.4609	3.7932	0.055361606	0	0	0.92638814	4.488766	212.70636
210.73727	3.7933	0.05479707	0	0	0.9261959	5.1336036	212.78476
210.69292	3.7934	0.054914195	0	0	0.92600405	5.282333	212.33936
212.59886	3.7935	0.053784817	0	0	0.92581135	4.794606	212.0126
210.94383	3.7936	0.05435253	0	0	0.92561823	4.325533	212.23068
210.13536	3.7937	0.054460716	0	0	0.9254252	4.1870813	212.84352
216.45631	3.7938	0.053069573	0	0	0.92523175	4.6282935	213.37515
211.27673	3.7939	0.05442317	0	0	0.92503804	5.5372243	213.70001
210.78076	3.794	0.0551323	0	0	0.92484367	6.4694343	210.86015
207.28883	3.7941	0.05676318	0	0	0.92464954	6.2361445	210.50482
205.27716	3.7942	0.057880577	0	0	0.92445517	4.7022576	211.35649
207.4038	3.7943	0.05699622	0	0	0.92426014	4.1218877	210.7742
206.97	3.7944	0.057396673	0	0	0.9240649	4.0172114	212.54839
207.97319	3.7945	0.05709733	0	0	0.9238695	3.810781	212.77881
206.63347	3.7946	0.057561867	0	0	0.92367357	3.935528	211.09111
206.78078	3.7947	0.057057742	0	0	0.9234774	4.8817606	211.15611
210.10783	3.7948	0.05622101	0	0	0.9232814	8.276572	210.2767
206.97801	3.7949	0.05691817	0	0	0.92308474	13.137304	207.47765
204.0118	3.795	0.058173582	0	0	0.92288774	15.430591	209.57784
204.94334	3.7951	0.058091484	0	0	0.9226907	13.099616	209.7147
203.95276	3.7952	0.058981333	0	0	0.92249316	9.02827	207.38948
205.25507	3.7953	0.058847528	0	0	0.9222956	7.3692956	207.33887
204.59203	3.7954	0.05904423	0	0	0.9220975	8.065076	209.25133
206.54953	3.7955	0.05828904	0	0	0.92189926	7.1804056	210.07433
208.48297	3.7956	0.0576281	0	0	0.92170066	6.149784	209.86418
204.57088	3.7957	0.05960773	0	0	0.92150176	5.0327663	210.03593
205.1266	3.7958	0.05968219	0	0	0.92130286	4.7787833	208.57146
202.72076	3.7959	0.06075402	0	0	0.92110336	4.4896812	206.80711
204.40182	3.796	0.059902553	0	0	0.92090356	4.3477387	206.95729
206.20778	3.7961	0.059548445	0	0	0.92070377	3.9075253	208.55957
205.28693	3.7962	0.059491236	0	0	0.9205035	4.0394216	208.23294
207.57632	3.7963	0.05869962	0	0	0.920303	5.378605	208.13142
207.21971	3.7964	0.058339898	0	0	0.9201022	9.830168	208.3487
205.63202	3.7965	0.058354143	0	0	0.91990125	14.673709	209.41936
206.66597	3.7966	0.058576822	0	0	0.9196999	14.413198	210.47174
204.44926	3.7967	0.05986787	0	0	0.9194983	9.3298235	210.28392
203.20964	3.7968	0.060855802	0	0	0.91929644	5.4723654	209.46495
207.76381	3.7969	0.05910921	0	0	0.91909444	6.470121	209.99411
205.48637	3.797	0.059613667	0	0	0.9188918	7.722058	209.19049
209.05977	3.7971	0.058356997	0	0	0.9186891	7.876454	208.8265
205.27449	3.7972	0.060222577	0	0	0.9184864	6.3870864	209.01254
203.46024	3.7973	0.061538722	0	0	0.9182832	5.096565	208.18504
203.66992	3.7974	0.061047122	0	0	0.9180795	4.516811	207.0078
206.66751	3.7975	0.060377195	0	0	0.9178761	4.096729	209.91982
205.28667	3.7976	0.060740687	0	0	0.9176719	4.4953833	208.79974
201.32109	3.7977	0.06275711	0	0	0.9174678	5.318325	206.68768
200.9691	3.7978	0.062349472	0	0	0.91726315	6.1106315	206.61234
203.66982	3.7979	0.061007783	0	0	0.9170583	6.1004276	207.90427
205.36285	3.798	0.06027538	0	0	0.9168535	5.3993807	208.4606
205.7945	3.7981	0.060233057	0	0	0.9166482	4.517347	208.03694
204.37148	3.7982	0.061014835	0	0	0.9164425	4.0167756	208.21709
202.4202	3.7983	0.0621041	0	0	0.9162366	4.354847	207.33955
205.54683	3.7984	0.06062029	0	0	0.9160306	6.475364	206.73166
206.48103	3.7985	0.05949412	0	0	0.9158243	11.110945	207.77565
204.6499	3.7986	0.06037464	0	0	0.91561764	13.743552	207.54904
205.88919	3.7987	0.060266323	0	0	0.9154107	10.330624	205.98616
208.38759	3.7988	0.059269987	0	0	0.9152033	5.1603956	205.61282
204.28328	3.7989	0.059010707	0	0	0.91499597	4.010723	205.40382
198.26846	3.799	0.064228415	0	0	0.9147883	4.044889	205.69508
201.82138	3.7991	0.06318869	0	0	0.9145807	5.0991344	206.3372
201.04233	3.7992	0.06288983	0	0	0.9143725	8.643618	204.6136
202.86429	3.7993	0.059730098	0	0	0.91416407	29.046919	203.57558
204.42253	3.7994	0.05613297	0	0	0.9139554	56.88441	204.91245
203.94888	3.7995	0.05510631	0	0	0.91374636	63.23699	205.97893
201.61266	3.7996	0.058646463	0	0	0.91353714	39.05919	205.85426
199.98616	3.7997	0.06289775	0	0	0.9133276	12.203218	205.4983
202.11462	3.7998	0.062644586	0	0	0.9131182	10.588181	205.43253
201.33546	3.7999	0.0625936	0	0	0.91290814	15.173056	205.62675
198.48991	3.8	0.06378875	0	0	0.9126979	14.178733	204.25081
201.31479	3.8001	0.06305841	0	0	0.91248745	7.4959526	203.47917
200.72363	3.8002	0.06366804	0	0	0.9122768	4.1230474	203.29712
201.39389	3.8003	0.06334071	0	0	0.91206574	4.197876	202.83925
203.32704	3.8004	0.06225923	0	0	0.9118544	4.0326834	203.53888
205.64198	3.8005	0.061157595	0	0	0.911643	3.6856482	204.34195
203.41808	3.8006	0.062097657	0	0	0.9114314	3.4816966	203.68143
202.75961	3.8007	0.06258343	0	0	0.9112195	4.1667104	204.05827
200.31502	3.8008	0.06340726	0	0	0.91100717	5.7003484	205.47258
200.16806	3.8009	0.06361739	0	0	0.91079473	6.8680882	205.63013
200.10634	3.801	0.06374218	0	0	0.91058207	6.3367677	203.83478
197.66959	3.8011	0.064920366	0	0	0.91036904	4.813926	202.72081
198.80592	3.8012	0.06466001	0	0	0.9101559	4.2702665	203.50557
201.64412	3.8013	0.063224636	0	0	0.9099423	6.0533953	203.61017
199.2051	3.8014	0.063761	0	0	0.90972865	10.34519	202.68771
196.66125	3.8015	0.06469728	0	0	0.9095147	12.620194	202.00354
196.49681	3.8016	0.06549864	0	0	0.9093006	10.919906	201.87727
195.82556	3.8017	0.066140875	0	0	0.90908635	5.628358	203.97546
198.37534	3.8018	0.064788565	0	0	0.9088714	4.126506	204.77971
201.62643	3.8019	0.06299619	0	0	0.90865684	3.9029257	203.04121
194.72804	3.802	0.066665106	0	0	0.90844154	3.6801498	201.50975
196.28734	3.8021	0.06574914	0	0	0.90822595	3.7052457	202.12543
200.61826	3.8022	0.063495055	0	0	0.9080106	3.9887085	202.13623
204.59103	3.8023	0.061478958	0	0	0.9077948	4.2041597	202.4311
201.73863	3.8024	0.06281471	0	0	0.90757877	4.3159757	203.08362
198.66891	3.8025	0.064361095	0	0	0.9073623	4.182917	203.40454
198.82146	3.8026	0.06428411	0	0	0.9071456	4.6696076	203.69292
199.94609	3.8027	0.0636234	0	0	0.90692896	5.6858974	203.63872
202.2177	3.8028	0.06236331	0	0	0.90671176	6.2588425	201.52286
200.42934	3.8029	0.06343463	0	0	0.9064945	5.4632974	200.60222
196.86572	3.803	0.06462429	0	0	0.9062769	4.117294	201.08759
199.92006	3.8031	0.06382867	0	0	0.90605944	4.73464	201.09967
199.58574	3.8032	0.063222855	0	0	0.9058413	7.182074	200.99922
199.53958	3.8033	0.06343068	0	0	0.905623	9.395727	201.212
197.23843	3.8034	0.06449847	0	0	0.90540475	8.194447	199.98108
198.9576	3.8035	0.064151354	0	0	0.9051859	5.404409	200.81252
196.71266	3.8036	0.06529371	0	0	0.904967	5.847848	202.52893
197.47835	3.8037	0.06419573	0	0	0.904748	16.048668	202.76128
196.57567	3.8038	0.06316565	0	0	0.9045285	24.190966	202.4867
191.53194	3.8039	0.06581598	0	0	0.90430903	20.622597	202.50232
194.51866	3.804	0.06564548	0	0	0.9040892	10.13982	200.51964
197.38646	3.8041	0.06518698	0	0	0.9038691	4.5422645	201.79443
195.19168	3.8042	0.0657909	0	0	0.9036488	3.6144898	202.03204
197.3244	3.8043	0.06502137	0	0	0.90342826	3.7928715	201.1596
199.06496	3.8044	0.06400301	0	0	0.90320754	4.0552273	200.58292
199.49341	3.8045	0.06388582	0	0	0.90298647	4.1134186	200.74878
199.0829	3.8046	0.06409958	0	0	0.90276533	3.895881	200.71664
196.78545	3.8047	0.06533756	0	0	0.90254384	4.1770735	199.84254
197.80295	3.8048	0.06475108	0	0	0.9023224	4.9484777	199.1027
196.7483	3.8049	0.06562345	0	0	0.9021005	5.1185737	199.52849
195.01562	3.805	0.06631311	0	0	0.90187836	4.6275454	200.26747
194.52158	3.8051	0.06709423	0	0	0.9016561	4.182902	200.18913
193.92221	3.8052	0.06733392	0	0	0.9014335	5.1295185	200.00917
191.32506	3.8053	0.06858663	0	0	0.9012105	6.5318284	199.54509
195.89845	3.8054	0.06620547	0	0	0.9009876	6.4708424	198.65454
193.83151	3.8055	0.06722818	0	0	0.9007645	4.9556537	197.29062
193.24295	3.8056	0.067266285	0	0	0.90054095	4.1563554	197.6911
197.13635	3.8057	0.06540076	0	0	0.90031743	3.9648159	199.3816
198.42339	3.8058	0.064620174	0	0	0.9000936	3.870482	196.73749
198.54964	3.8059	0.064565144	0	0	0.89986944	3.8558106	196.75937
197.10924	3.806	0.065459155	0	0	0.8996453	3.737878	197.14043
194.1014	3.8061	0.0672368	0	0	0.899421	3.5720615	198.20296
191.10632	3.8062	0.068777785	0	0	0.89919615	3.779733	199.05281
191.12683	3.8063	0.069093995	0	0	0.898971	4.1833754	198.40508
193.58328	3.8064	0.067624256	0	0	0.89874595	4.3652835	197.72102
194.96074	3.8065	0.06680858	0	0	0.89852047	4.425438	197.60344
196.82079	3.8066	0.06596106	0	0	0.89829516	3.7796228	196.52545
194.40096	3.8067	0.06718596	0	0	0.8980692	3.5261183	196.88683
193.86957	3.8068	0.067351446	0	0	0.8978433	3.4417326	197.88646
193.04468	3.8069	0.068046555	0	0	0.89761704	3.609071	197.51195
192.57478	3.807	0.06841058	0	0	0.89739066	3.7969491	197.48512
193.71188	3.8071	0.06776733	0	0	0.897164	4.1846976	197.15631
192.21136	3.8072	0.06858825	0	0	0.89693695	4.4603553	196.94019
193.0296	3.8073	0.06841788	0	0	0.8967099	4.191656	196.55798
189.97139	3.8074	0.070071764	0	0	0.89648277	3.844478	196.43207
191.29172	3.8075	0.06929389	0	0	0.8962554	4.000078	197.31635
193.46509	3.8076	0.06813816	0	0	0.89602774	4.5646014	198.34601
194.21172	3.8077	0.06757146	0	0	0.89579976	4.615276	196.1964
193.86594	3.8078	0.0677399	0	0	0.89557165	4.2281165	196.78995
193.62991	3.8079	0.0670809	0	0	0.8953433	3.889413	196.73643
194.47832	3.808	0.06619412	0	0	0.8951147	3.6991239	195.48154
193.68088	3.8081	0.06773792	0	0	0.894886	3.7774193	195.26363
193.09973	3.8082	0.0681259	0	0	0.8946572	3.7407784	195.00456
195.7959	3.8083	0.066952966	0	0	0.8944281	3.5235524	195.84734
191.8625	3.8084	0.06872992	0	0	0.8941987	3.6312544	195.21281
192.31496	3.8085	0.068832226	0	0	0.89396906	3.6403034	193.81609
189.91843	3.8086	0.06987688	0	0	0.8937395	3.3970776	194.01608
188.8467	3.8087	0.07073572	0	0	0.89350957	3.6271625	196.12868
196.252	3.8088	0.0667361	0	0	0.8932793	3.5910246	196.51643
191.40329	3.8089	0.06911738	0	0	0.8930491	3.5121913	194.86317
193.74802	3.809	0.068026304	0	0	0.8928185	3.3690107	195.1698
193.16527	3.8091	0.06847256	0	0	0.8925879	3.3874035	194.6949
189.96048	3.8092	0.06971612	0	0	0.8923569	3.4064646	193.03583
193.48782	3.8093	0.068311244	0	0	0.8921258	3.4105668	192.62079
193.96428	3.8094	0.067847095	0	0	0.8918945	3.5717192	193.82585
192.59047	3.8095	0.068758875	0	0	0.89166296	3.862194	195.22453
190.81961	3.8096	0.069948696	0	0	0.8914313	3.9796789	194.76584
188.26866	3.8097	0.07121684	0	0	0.8911993	4.123898	193.88878
186.43037	3.8098	0.07200582	0	0	0.8909672	4.234323	193.21645
187.8041	3.8099	0.07118229	0	0	0.8907348	4.162624	192.90129
192.25677	3.81	0.06887707	0	0	0.8905024	4.0864987	193.70256
191.87006	3.8101	0.0690539	0	0	0.89026964	4.3652	191.02748
188.31883	3.8102	0.07114431	0	0	0.8900368	4.624287	191.33705
189.55537	3.8103	0.07058159	0	0	0.8898037	4.3493094	192.44093
190.05449	3.8104	0.07006251	0	0	0.8895705	4.1891146	193.05472
189.30284	3.8105	0.07029993	0	0	0.88933694	5.715364	193.76816
189.59366	3.8106	0.06967549	0	0	0.88910353	8.496704	193.14604
189.48024	3.8107	0.069613256	0	0	0.88886964	9.925031	193.53745
188.6519	3.8108	0.07024632	0	0	0.8886356	8.541815	194.13478
189.8557	3.8109	0.069428734	0	0	0.8884014	7.7235847	193.60283
193.66382	3.811	0.067427844	0	0	0.888167	8.475895	192.81526
191.5925	3.8111	0.06864343	0	0	0.8879325	8.983359	192.83606
186.12567	3.8112	0.071825705	0	0	0.88769764	6.780123	192.42188
186.97263	3.8113	0.07208323	0	0	0.88746256	4.587919	193.45662
185.63829	3.8114	0.07275268	0	0	0.88722754	4.388608	193.29514
184.4853	3.8115	0.07345398	0	0	0.8869922	4.9035015	191.20604
186.74167	3.8116	0.072530404	0	0	0.8867568	4.905361	189.77226
185.87938	3.8117	0.072832055	0	0	0.8865211	4.3844004	191.36824
186.1356	3.8118	0.07252355	0	0	0.8862853	3.7006717	193.50502
189.84795	3.8119	0.07069156	0	0	0.8860493	3.4750488	192.30298
187.23837	3.812	0.07146494	0	0	0.88581294	3.397192	191.0
186.28555	3.8121	0.07224608	0	0	0.8855765	3.29806	189.86446
188.26053	3.8122	0.071126156	0	0	0.8853398	3.1487308	188.44644
186.36272	3.8123	0.07193732	0	0	0.8851029	3.3540323	186.96251
187.90294	3.8124	0.07133985	0	0	0.8848661	3.4621975	186.19063
184.36711	3.8125	0.07345121	0	0	0.88462895	3.4076726	187.68945
187.32458	3.8126	0.071690336	0	0	0.8843918	3.5410092	188.97293
185.67702	3.8127	0.07263785	0	0	0.8841542	4.672142	188.75113
183.79297	3.8128	0.07290568	0	0	0.8839165	10.073029	188.59927
186.7429	3.8129	0.07032394	0	0	0.88367856	14.809519	189.78728
191.91745	3.813	0.06743965	0	0	0.88344055	13.945914	189.65553
190.69742	3.8131	0.068325244	0	0	0.88320255	8.385353	187.66711
189.45921	3.8132	0.06941607	0	0	0.8829641	5.913225	188.64616
188.61552	3.8133	0.07002521	0	0	0.88272536	6.9166327	189.62091
185.78613	3.8134	0.07208395	0	0	0.88248676	7.125407	189.14307
182.90666	3.8135	0.07380659	0	0	0.882248	5.486962	188.81326
183.09702	3.8136	0.07423819	0	0	0.8820087	3.802634	189.13065
184.61389	3.8137	0.07351864	0	0	0.88176954	3.4226618	190.07335
183.27419	3.8138	0.07403894	0	0	0.88153017	3.7762518	189.12834
184.02715	3.8139	0.073700935	0	0	0.8812906	4.2119417	189.04007
182.6885	3.814	0.074218	0	0	0.8810508	4.4304833	189.3158
179.03687	3.8141	0.07672893	0	0	0.88081104	3.6933246	187.77394
181.77798	3.8142	0.07484923	0	0	0.8805709	3.166839	186.9417
184.7667	3.8143	0.07287225	0	0	0.8803305	3.5167675	187.31311
182.22362	3.8144	0.07430713	0	0	0.88009006	4.767702	186.71086
183.02278	3.8145	0.073571265	0	0	0.8798496	5.9767027	186.41148
183.16377	3.8146	0.07049964	0	0	0.87960905	5.6843615	186.222
181.47261	3.8147	0.049741987	0	33554432	0.87937146	4.2510905	185.18855
189.10419	3.8148	0.049258962	0	33554432	0.8791303	3.4864883	185.07794
181.95566	3.8149	0.07482814	0	0	0.87888575	3.6129396	185.71469
176.3178	3.815	0.07821698	0	0	0.8786442	4.617756	184.54947
177.03712	3.8151	0.07803616	0	0	0.87840265	8.962205	184.04771
177.17726	3.8152	0.07801243	0	0	0.8781609	12.578349	183.654
171.16893	3.8153	0.081613064	0	0	0.8779191	11.419596	181.69426
169.85703	3.8154	0.08362472	0	0	0.87767696	6.7756004	181.44006
172.78938	3.8155	0.08268634	0	0	0.87743473	3.7118645	181.6025
168.6983	3.8156	0.085462034	0	0	0.87719226	3.7296197	179.18187
165.3713	3.8157	0.08812438	0	0	0.87694967	4.1332192	177.66165
166.50905	3.8158	0.086986035	0	0	0.8767071	5.308715	177.22076
164.73688	3.8159	0.0880143	0	0	0.8764644	6.8833666	175.35435
160.09428	3.816	0.09181946	0	0	0.87622124	7.2317395	173.35013
161.69255	3.8161	0.09149982	0	0	0.875978	5.159779	171.22856
154.35944	3.8162	0.099093184	0	0	0.8757348	3.8116097	169.68098
149.01659	3.8163	0.10541922	0	0	0.87549126	3.729125	167.0678
147.22192	3.8164	0.1076228	0	0	0.87524754	5.761579	162.72842
137.74292	3.8165	0.11682965	0	0	0.87500376	12.063565	157.9874
126.79714	3.8166	0.13443355	0	0	0.87475973	14.407468	153.77074
114.14289	3.8167	0.1620066	0	0	0.8745157	10.353491	145.40985
104.43395	3.8168	0.18634537	0	0	0.8742716	5.2144074	136.83559
106.90962	3.8169	0.18086737	0	0	0.87402695	3.5987918	138.1771
114.16091	3.817	0.1611408	0	0	0.87378246	5.535022	147.68207
130.58733	3.8171	0.13431329	0	0	0.87353766	9.222203	155.86601
137.01717	3.8172	0.11955573	0	0	0.8732929	11.307604	161.1559
142.92867	3.8173	0.11262867	0	0	0.87304807	8.860196	163.71896
